vix,sp500,sp500_volume,djia,djia_volume,hsi,ads,us3m,joblessness,epu,GPRD,prev_day,sp500_7d_ma,sp500_30d_ma,sp500_volatility,prev_day_price
35.91,334.429993,19.29781476478506,2716.34,35.24,3107.0,-0.512504,7.54,3,142.165239,257.9698792,344.859985,350.20428028571433,357.40333256666673,7.975711849261925,344.859985
32.75,334.829987,19.260435948466565,2710.64,42.83,3098.0,-0.510907,7.61,3,142.165239,299.6830139,334.429993,347.5457067142857,356.82066553333334,9.644469762465858,334.429993
28.27,338.350006,19.06463768557364,2734.9,28.1,3145.0,-0.509834,7.62,3,142.165239,324.4766541,334.829987,345.0885664285714,356.3636658,9.454491049538538,334.829987
24.39,339.940002,18.86414788061161,2758.91,19.22,3091.0,-0.509283,7.66,3,142.165239,223.9264832,338.350006,342.77285328571435,355.8569987,8.194909499927444,338.350006
25.75,335.519989,18.79458639003318,2716.58,19.51,3078.0,-0.509256,7.64,3,142.165239,216.1273804,339.940002,339.91571042857146,355.1199981666667,6.270446084048007,339.940002
25.74,338.839996,18.626230435007525,2746.78,17.11,3040.0,-0.512299,7.66,3,142.165239,343.0672913,335.519989,338.109994,354.4806650666667,3.663122430393694,335.519989
24.18,339.390015,18.685503529931484,2747.77,18.29,3067.0,-0.514338,7.68,3,142.165239,379.8816223,338.839996,337.32856971428566,353.80899859999994,2.320650178310344,338.839996
23.31,340.059998,18.733372459222927,2748.27,16.71,3178.0,-0.516889,7.7,3,142.165239,269.1155396,339.390015,338.1328561428571,353.1389984,2.115156432263072,339.390015
27.16,332.390015,18.748904778919098,2681.44,20.32,3183.0,-0.519953,7.73,3,142.165239,192.8549805,340.059998,337.7842887142857,352.3626658,2.830315219461467,340.059998
27.53,327.829987,19.174734864120385,2644.8,39.37,3122.0,-0.52353,7.72,3,142.165239,236.6119843,332.390015,336.2814288571429,351.34299826666665,4.673008983679314,332.390015
26.46,328.51001,18.68019480429049,2656.44,16.96,3052.0,-0.53785,7.77,3,142.165239,234.8911591,327.829987,334.6485728571429,350.30933230000005,5.15377435095957,327.829987
28.9,321.859985,19.086610883356713,2603.96,29.34,3040.0,-0.544479,7.83,3,142.165239,317.2160645,328.51001,332.69714371428574,349.1549988,7.017839455657931,328.51001
30.55,316.549988,18.9834344662751,2560.15,25.4,2954.0,-0.552121,7.85,3,142.165239,344.5464172,321.859985,329.5128568571428,347.66566470000004,8.636344208147404,321.859985
36.47,307.059998,19.338729932834354,2483.42,35.43,2871.0,-0.56078,7.79,3,142.165239,294.7952576,316.549988,324.89428300000003,345.71966456666667,10.837994081410903,316.549988
33.93,311.51001,19.109016372539205,2532.92,28.52,2918.0,-0.570458,7.74,3,142.165239,270.3261108,307.059998,320.81571328571425,343.8596649666667,9.464578086471194,307.059998
29.63,321.440002,18.891621440263588,2611.63,22.91,2918.0,-0.605799,7.78,3,142.165239,245.1539307,311.51001,319.25142571428574,342.2759979666667,8.028758072413277,311.51001
29.12,321.339996,18.664881045625492,2614.85,16.98,3078.0,-0.619889,7.73,3,142.165239,266.1460571,321.440002,318.32428414285715,340.7366648666667,7.205541950047455,321.440002
27.38,324.190002,18.715139808132516,2632.43,17.1,3015.0,-0.635168,7.72,3,142.165239,292.7158508,321.339996,317.70714014285716,339.40233156666665,6.318103308337408,321.339996
29.89,318.709991,18.610391607450158,2593.32,15.48,3064.0,-0.651641,7.7,3,142.165239,186.4215546,324.190002,317.257141,337.84866436666664,6.080743804874438,324.190002
29.9,322.559998,18.38484630130799,2614.36,12.06,3087.0,-0.669315,7.63,3,142.165239,263.6446838,318.709991,318.11571385714285,336.5469981333334,6.38112930004031,318.709991
29.58,323.089996,18.347464692380736,2613.37,14.63,3054.0,-0.745431,7.64,3,157.6952854,292.6101379,322.559998,320.40571357142863,335.47299806666666,4.284055822579586,322.559998
28.52,324.390015,18.60807276585061,2628.22,16.68,3039.0,-0.764748,7.61,3,157.6952854,275.6443176,323.089996,322.2457142857143,334.42633159999997,1.9647180963545012,323.089996
30.19,320.459991,18.648772042951023,2596.29,16.01,3032.0,-0.784198,7.62,3,157.6952854,179.057724,324.390015,322.10571271428574,333.20533143333336,2.064103335374747,324.390015
28.73,323.399994,18.634177926292313,2619.55,16.18,3047.0,-0.803788,7.63,3,157.6952854,211.1138153,320.459991,322.3999981428571,332.1216644333333,2.0834966618787223,320.459991
29.34,321.630005,18.600749774045152,2615.59,15.83,3087.0,-0.863176,7.68,3,157.6952854,198.4233551,323.399994,322.0342842857143,331.0613312,1.9364184850162036,323.399994
28.38,321.040009,18.54484339540515,2612.62,12.72,3083.0,-0.882805,7.67,3,157.6952854,187.1507111,321.630005,322.36714399999994,329.91099856666665,1.394058084828366,321.630005
28.12,322.540009,18.68219850408229,2625.74,14.54,3105.0,-0.902312,7.61,3,157.6952854,145.5133057,321.040009,322.3642884285714,328.79066573333336,1.3936176081302267,321.040009
29.33,318.649994,18.6308606369791,2582.67,13.94,3093.0,-0.921707,7.59,3,157.6952854,130.0388184,322.540009,321.7300024285714,327.5616659,1.919466972037565,322.540009
30.56,316.829987,18.70878773361404,2564.11,17.76,3062.0,-0.940997,7.59,3,157.6952854,196.9008789,318.649994,320.64999842857145,326.4066651,2.2684702841497857,318.649994
29.55,317.769989,18.5214306560941,2567.33,14.34,3019.0,-0.998819,7.61,3,157.6952854,184.61763,316.829987,320.2657124285714,325.5036652333334,2.519932735795372,316.829987
28.82,318.600006,18.765192016475854,2571.29,20.78,2996.0,-1.01878,7.61,3,157.6952854,175.5300751,317.769989,319.57999985714287,324.975999,2.1509614431876263,317.769989
27.88,316.600006,18.809542109672034,2557.43,22.9,2980.0,-1.03919,7.64,3,157.6952854,206.7483368,318.600006,318.8614285714286,324.3683329666667,2.191774024041329,318.600006
28.66,311.480011,18.792933724746216,2518.32,21.11,2984.0,-1.06005,7.63,3,157.6952854,143.7198639,316.600006,317.49571457142855,323.4726664666667,3.304192533893854,316.600006
30.04,311.320007,19.119064196281442,2512.38,32.3,2931.0,-1.08137,7.6,3,157.6952854,172.6931,311.480011,315.89285714285717,322.51866663333334,3.1679784294729094,311.480011
30.56,304.589996,18.915803730086026,2452.97,21.17,2861.0,-1.14724,7.63,3,157.6952854,199.9429016,311.320007,313.884286,321.48766686666664,5.035356394071415,311.320007
28.81,308.26001,18.86498188225845,2485.64,18.87,2807.0,-1.16862,7.59,3,157.6952854,280.1899109,304.589996,312.6600035714286,320.46833399999997,5.237558877637337,304.589996
28.19,305.059998,18.86260635549128,2459.65,24.78,2778.0,-1.18957,7.57,3,157.6952854,192.8402863,308.26001,310.8442905714286,319.32400010000003,5.372190361749604,308.26001
28.67,300.970001,19.023301290786506,2427.48,23.13,2767.0,-1.21011,7.47,3,157.6952854,153.6574097,305.059998,308.3257184285714,318.0210002,5.261663377001237,305.059998
29.11,306.049988,19.118865221004455,2452.48,25.63,2760.0,-1.23024,7.37,3,157.6952854,148.1538239,300.970001,306.818573,317.14299930000004,3.806251693508894,300.970001
28.06,314.940002,19.124817324257265,2515.84,27.99,2791.0,-1.2889,7.37,4,141.1195296,213.2108002,306.049988,307.3128574285714,316.7133331333333,4.644776579232776,306.049988
27.28,315.209991,19.05386558864861,2505.2,25.72,2905.0,-1.30857,7.41,4,141.1195296,177.7030792,314.940002,307.86856942857145,316.26999916666665,5.378808061806266,314.940002
27.9,311.399994,18.72440840220323,2489.36,15.55,2862.0,-1.32828,7.38,4,141.1195296,129.1188965,315.209991,308.84142628571425,315.9213328,5.302298550632522,315.209991
27.51,312.690002,18.795067903366775,2516.83,19.58,2862.0,-1.34805,7.36,4,141.1195296,140.6610413,311.399994,309.47428228571425,315.7926666,5.4826417390765005,311.399994
27.85,311.5,18.848429066820742,2510.64,20.28,2850.0,-1.36789,7.27,4,141.1195296,179.5970459,312.690002,310.39428257142856,315.94066666666663,5.148607990794693,312.690002
28.04,313.480011,18.415366659181878,2523.76,10.73,2925.0,-1.42707,7.27,4,141.1195296,159.0471191,311.5,312.18142685714287,316.00633336666664,3.0929066525640287,311.5
30.71,305.100006,18.796442379554748,2445.54,18.75,2913.0,-1.44564,7.41,4,141.1195296,146.3579254,313.480011,312.04571514285715,315.46166683333337,3.411243287038332,313.480011
31.19,300.390015,18.946532907645494,2407.92,23.9,2872.0,-1.46352,7.44,4,141.1195296,160.4377441,305.100006,309.9671455714286,314.7633341333333,5.276595710400032,305.100006
33.98,295.459991,19.00880069219831,2365.1,25.45,2884.0,-1.48071,7.35,4,141.1195296,104.3045197,300.390015,307.145717,313.8056671,7.0035903296307636,300.390015
31.94,300.029999,19.05163332624004,2398.02,22.65,2915.0,-1.49721,7.37,4,141.1195296,146.7844391,295.459991,305.521432,313.1830007,7.169008794410442,295.459991
31.64,303.230011,18.9213348184582,2416.34,26.12,2916.0,-1.54289,7.4,4,141.1195296,167.1958466,300.029999,304.1700047142857,312.5386677999999,6.447814189841592,300.029999
31.45,298.920013,18.82327507532134,2381.19,17.26,2949.0,-1.55716,7.39,4,141.1195296,156.1151276,303.230011,302.3728637142857,311.73300170000005,5.7831856655688405,303.230011
31.37,298.76001,18.898528533422315,2387.87,18.25,2958.0,-1.57099,7.44,4,141.1195296,132.3201904,298.920013,300.27000642857143,310.8786682,3.1464622578475634,298.920013
29.6,305.73999,19.134169627069543,2452.72,25.76,2950.0,-1.5844,7.49,4,141.1195296,125.9265442,298.76001,300.36143271428574,310.38800150000003,3.3149826920618195,298.76001
27.86,312.480011,19.215842854434122,2520.79,37.81,2991.0,-1.59737,7.48,4,141.1195296,159.449707,305.73999,302.08857500000005,310.0240020666667,5.655567181786845,305.73999
27.27,314.76001,18.843658283696094,2516.09,21.31,3015.0,-1.63417,7.47,4,141.1195296,167.9907532,312.480011,304.84572057142856,309.7950022333333,6.523378701333299,312.480011
27.57,312.359985,18.80116987282562,2494.06,17.71,3081.0,-1.64622,7.45,4,141.1195296,144.0246887,314.76001,306.6071471428572,309.5056681,6.669350902565137,314.76001
28.28,312.600006,18.821401287728147,2504.21,17.79,3042.0,-1.65823,7.46,4,141.1195296,167.0202179,312.359985,307.9457178571428,309.1743346666666,6.817237424640519,312.359985
29.04,310.170013,18.767527556641255,2484.16,18.16,3050.0,-1.6702,7.41,4,141.1195296,115.7228928,312.600006,309.5528607142857,308.8916686333333,5.541542207047615,312.600006
30.75,304.709991,18.684505487554663,2436.14,16.47,3050.0,-1.68213,7.36,4,141.1195296,156.0691528,310.170013,310.402858,308.4876687666667,3.789512568118678,310.170013
31.54,301.880005,18.713201100508197,2430.2,17.82,3063.0,-1.71849,7.38,4,141.1195296,147.3464966,304.709991,309.8514315714286,307.95800263333336,4.7421974610032365,304.709991
30.52,304.059998,18.8488853455468,2448.02,20.1,3011.0,-1.73172,7.37,4,141.1195296,89.66348267,301.880005,308.6485725714286,307.47333569999995,5.023839918124867,301.880005
30.04,304.0,18.865751113060682,2442.33,17.84,2990.0,-1.74563,7.34,4,141.1195296,173.3592682,304.059998,307.1114282857143,307.05333549999995,4.456337748279367,304.059998
30.25,307.019989,18.88611143950661,2454.95,17.45,2968.0,-1.76023,7.28,4,145.290935,93.12439728,304.0,306.34857171428575,306.9046681,3.8197085246637936,304.0
30.03,311.850006,18.94363255344388,2490.84,21.36,2978.0,-1.77437,7.31,4,145.290935,124.0212555,307.019989,306.2414288571428,306.92233473333334,3.620451875777088,307.019989
29.85,314.589996,18.809406534835432,2502.23,16.95,2967.0,-1.81286,7.31,4,145.290935,140.5004272,311.850006,306.872855,307.25566806666666,4.65689341841759,311.850006
29.11,311.619995,18.77597474182384,2485.15,14.49,2966.0,-1.82274,7.31,4,145.290935,230.6528625,314.589996,307.85999842857143,307.3676675666667,4.8503630503311355,314.589996
30.87,306.01001,18.820328973444525,2440.84,17.51,2955.0,-1.83093,7.32,4,145.290935,124.9212799,311.619995,308.44999914285717,307.39933463333335,4.21073153185584,311.619995
30.79,307.609985,18.86260635549128,2443.81,18.61,2932.0,-1.83744,7.32,4,145.290935,117.4424438,306.01001,308.9571401428571,307.6206674333333,3.786263108680617,306.01001
26.96,313.73999,18.793347147198094,2488.61,18.74,2932.0,-1.84228,7.27,4,145.290935,154.9042358,307.609985,310.34856728571424,307.8770008333333,3.4342553261665465,307.609985
25.6,319.480011,18.899334360208176,2540.35,21.48,2949.0,-1.84761,7.27,4,145.290935,160.703598,313.73999,312.12857042857144,308.02833446666665,4.488682257537385,313.73999
24.58,317.670013,18.892183255562475,2535.4,18.98,2998.0,-1.84746,7.27,4,145.290935,149.0415192,319.480011,312.96,308.1103352,4.944368381647916,319.480011
22.89,320.399994,19.00462671504548,2559.65,18.66,3006.0,-1.84647,7.3,4,145.290935,199.9355011,317.670013,313.7899997142857,308.41033519999996,5.694368552067554,317.670013
22.57,317.019989,18.83523773534508,2545.05,15.85,2990.0,-1.84466,7.32,4,145.290935,157.0614014,320.399994,314.5614274285714,308.55466809999996,5.717126383914164,320.399994
21.34,317.119995,18.924119155328825,2550.25,24.84,3008.0,-1.84202,7.31,4,145.290935,160.538147,317.019989,316.14856814285713,308.7420012666667,4.31855730132895,317.019989
20.95,319.339996,18.76391578261911,2565.35,17.04,3042.0,-1.82839,7.33,4,145.290935,147.4592896,317.119995,317.824284,308.9373341,2.2181549101250146,317.119995
20.09,315.309998,18.897970272703528,2530.2,20.65,3031.0,-1.82096,7.32,4,145.290935,164.6598053,319.339996,318.0485708571428,309.2776671666667,1.770560724893891,319.339996
21.09,316.029999,18.761856195953488,2539.36,18.75,3013.0,-1.81197,7.27,4,145.290935,223.4865723,315.309998,317.55571199999997,309.7989999666667,1.7858030019965179,315.309998
20.98,315.100006,17.964185480516743,2527.23,6.79,3016.0,-1.78927,7.25,4,145.290935,138.7462921,316.029999,317.18856814285715,310.45366713333334,2.008665358250342,316.029999
22.76,316.51001,18.69482155343973,2533.17,16.31,2995.0,-1.7445,7.26,4,145.290935,174.9595642,315.100006,316.6328561428571,311.0030008333334,1.4255930612271785,315.100006
22.86,318.100006,18.809948723933484,2543.81,18.56,2998.0,-1.72831,7.27,4,145.290935,229.9714661,316.51001,316.7871442857143,311.49866733333334,1.5291564392590706,316.51001
22.96,317.950012,18.795617920564897,2535.15,14.65,2986.0,-1.71167,7.29,4,145.290935,191.5589294,318.100006,316.90571814285715,312.1330006333334,1.5902290139111113,318.100006
23.91,316.420013,18.763702918533536,2518.81,17.93,2978.0,-1.69457,7.26,4,145.290935,189.8924255,317.950012,316.4885777142857,312.7216674,1.1736785292467817,317.950012
22.16,322.220001,19.074827192361436,2559.65,27.64,2965.0,-1.67701,7.24,4,145.290935,161.9837494,316.420013,317.47572099999996,313.2710011,2.341798717918738,316.420013
22.29,324.100006,18.99166029618782,2565.59,21.33,3020.0,-1.62561,7.28,4,134.4851159,228.8286743,322.220001,318.6285791428572,313.65833426666666,3.301302616355913,322.220001
22.03,326.350006,19.04028902655899,2579.7,21.33,3020.0,-1.60986,7.24,4,134.4851159,206.7418213,324.100006,320.235722,314.0446674666667,3.9682246435781416,324.100006
20.94,329.920013,19.142512563230834,2610.4,23.02,3066.0,-1.59473,7.23,4,134.4851159,219.8606873,326.350006,322.15143671428575,314.6300017333333,4.978213587413057,326.350006
22.62,329.070007,19.362171280748722,2602.48,35.2,3126.0,-1.58019,7.22,4,134.4851159,172.6060791,329.920013,323.7185797142857,315.17900176666666,5.2114717502190935,329.920013
22.59,327.75,18.921152961701306,2590.1,19.55,3163.0,-1.56626,7.1,4,134.4851159,199.2228241,329.070007,325.118578,315.7650013333333,4.69419209352964,329.070007
23.58,328.890015,18.747463337238468,2596.78,14.43,3149.0,-1.52802,7.07,4,134.4851159,150.0466156,327.75,326.90000685714284,316.57100213333337,2.844788188953316,327.75
23.75,326.440002,18.794517583483245,2586.14,14.72,3144.0,-1.51642,7.06,4,134.4851159,171.2553406,328.890015,327.50286414285716,317.38966869999996,2.0133723921644995,328.890015
21.28,330.190002,19.020999667687484,2622.28,20.79,3160.0,-1.50539,7.0,4,134.4851159,117.6595154,326.440002,328.3728635714286,318.26066883333334,1.5633822106818691,326.440002
23.05,329.339996,18.903785681286408,2614.36,17.13,3150.0,-1.49492,7.05,4,134.4851159,126.7102432,330.190002,328.800005,319.1053353666667,1.3058348160055235,330.190002
23.85,326.820007,18.83285662437405,2593.81,16.75,3125.0,-1.48502,7.06,4,134.4851159,135.0447235,329.339996,328.357147,319.76533596666667,1.3859015779716302,329.339996
24.85,326.019989,18.590929727946598,2593.32,11.86,3051.0,-1.45729,7.02,4,134.4851159,182.1912231,326.820007,327.9214301428571,320.23766873333335,1.5890003662219394,326.820007
23.11,330.049988,18.988604785425238,2626.73,20.6,3066.0,-1.44693,6.94,4,134.4851159,177.9887238,326.019989,328.2499998571429,320.7530018,1.7745983977801996,326.019989
23.08,330.200012,19.01057630024569,2626.73,19.3,3083.0,-1.43579,6.83,4,134.4851159,120.8966217,330.049988,328.4371422857143,321.3723357,1.916723280089688,330.049988
23.13,330.119995,18.978580780828384,2629.46,18.55,3078.0,-1.42386,6.75,4,134.4851159,131.5075073,330.200012,328.9628555714286,322.17600186666664,1.7772531014811412,330.200012
22.66,331.75,19.26826428210122,2633.66,37.3,3079.0,-1.41114,6.79,4,134.4851159,84.72040558,330.119995,329.18571242857143,322.98066903333336,2.0357799888280996,330.119995
24.03,329.899994,17.862064473832543,2621.29,5.17,3060.0,-1.37025,6.73,4,134.4851159,103.8997192,331.75,329.2657121428571,323.51933583333334,2.0537768476779004,331.75
24.18,330.850006,18.181534847862288,2637.13,8.31,3060.0,-1.34801,6.68,4,134.4851159,216.1752319,329.899994,329.84142628571425,323.89833566666664,1.803532736988168,329.899994
24.81,328.290009,18.44926821052245,2625.5,9.98,3066.0,-1.3388,6.67,4,134.4851159,192.48703,330.850006,330.1657148571429,324.25233553333334,1.0475171536526344,330.850006
25.05,328.720001,18.52531100203702,2629.21,10.82,3057.0,-1.33085,6.64,4,134.4851159,107.8054581,328.290009,329.9757167142857,324.52966910000004,1.1837619351334947,328.290009
26.38,330.220001,18.55284871629172,2633.66,8.76,3024.0,-1.31547,6.63,4,134.4851159,193.0822754,328.720001,329.9785722857143,324.9696695,1.184417104983289,328.720001
26.62,326.450012,18.654012229572974,2610.64,25.27,3031.0,-1.31523,6.66,4,175.658608,167.068634,330.220001,329.4542890000001,325.2806700666667,1.7759358955919446,330.220001
27.93,321.910004,18.767456862781486,2573.51,17.28,3004.0,-1.31814,6.64,4,175.658608,161.9088593,326.450012,328.0485752857143,325.36633700000004,3.075099447484117,326.450012
27.19,321.0,18.762993044156524,2566.09,20.79,3046.0,-1.32309,6.73,4,175.658608,179.5429688,321.910004,326.77714757142854,325.55600373333334,3.908886946128965,321.910004
28.95,315.440002,18.687726349210084,2522.77,16.98,3026.0,-1.34739,6.71,4,175.658608,244.9433746,321.0,324.5757184285714,325.5363371666666,5.3181300751477005,321.0
30.38,314.899994,18.78107875566521,2509.41,19.49,3009.0,-1.35502,6.64,4,175.658608,364.6392517,315.440002,322.66285914285714,325.52967010000003,6.108812203382859,315.440002
33.3,311.48999,19.068307414443364,2470.3,25.23,3027.0,-1.36198,6.44,4,175.658608,300.2759094,314.899994,320.201429,325.3623361,6.703718970167487,314.899994
31.33,314.529999,18.63989659996008,2498.76,14.63,3035.0,-1.36826,6.4,4,175.658608,292.1737976,311.48999,317.96000014285715,325.24333586666665,5.264098502437569,311.48999
32.63,315.230011,18.628101342928115,2501.49,13.25,3058.0,-1.37387,6.34,4,175.658608,376.1523743,314.529999,316.35714285714283,325.15266916666667,3.7339183462174668,314.529999
36.2,312.48999,18.609895165279582,2483.91,16.29,3037.0,-1.38728,6.24,4,175.658608,351.925415,315.230011,315.01142657142856,325.0216684,3.0303139384811253,315.230011
